,SIZE,SEXA,PPLVTG,MMLVTG,SZFFOUT,INCSELF,INCPEN,INCUEB,INCIRR,INCRENT,SZINCOMA,XNUMSISE,XNUMBROY,TP5LOC15,PPJBXX15,PPJBSZ15,MMJBTP15,XXLSTSCH,PPLSTSCH,DOLSTSCH,XSPSCH
1168,4,1,2,2,0,0,1,1,1,1,5,0,0,2,2,3,1,3,3,1,2
1169,3,1,1,1,0,0,1,1,1,1,3,0,0,3,2,4,1,3,2,3,2
1170,3,2,2,2,0,1,1,1,1,1,1,0,0,4,2,3,4,3,2,1,2
1171,1,2,1,1,0,0,1,1,1,1,3,0,0,2,2,4,1,3,2,1,2
1172,2,1,1,1,1,0,1,1,1,1,4,1,0,2,2,5,3,2,3,1,1
1173,4,1,1,1,0,1,1,1,1,1,1,1,0,3,2,0,1,3,0,1,2
1175,3,1,2,2,0,0,1,1,1,1,4,1,0,2,2,2,1,3,3,1,1
1176,2,2,2,2,0,1,1,1,1,1,4,1,0,2,2,2,2,2,2,1,2
1178,3,2,1,1,1,0,1,1,1,1,4,0,1,3,2,2,4,2,2,1,2
1179,4,2,1,1,0,0,1,1,1,1,4,0,1,3,2,5,2,3,2,1,1
1180,2,2,3,2,0,1,1,1,1,1,1,0,2,3,2,0,0,2,0,2,2
1181,1,1,3,1,0,0,1,1,1,1,2,1,1,2,2,0,3,3,3,1,1
1182,2,1,1,1,0,0,1,1,1,1,4,1,0,2,2,2,1,3,3,1,2
1183,2,1,2,2,0,1,1,1,1,1,2,0,1,2,2,5,1,2,3,1,2
1184,3,2,1,1,1,0,1,1,1,1,3,1,1,2,2,5,1,3,3,1,2
1185,1,2,1,1,0,0,1,1,1,1,4,0,1,2,2,0,2,3,3,1,2
1186,1,1,1,1,0,0,1,1,1,1,1,1,0,2,2,3,1,2,2,1,2
1187,2,2,1,1,1,0,1,1,0,1,3,0,0,2,2,2,4,3,2,3,2
1188,3,2,3,1,0,0,1,1,1,1,3,0,0,2,2,0,2,2,2,1,1
1189,3,1,1,1,0,1,1,1,1,1,1,1,0,3,2,1,1,3,3,1,2
1191,4,1,1,1,0,0,1,1,1,1,3,1,0,2,2,2,1,2,2,1,2
1192,2,1,1,1,0,0,1,1,1,1,3,0,0,2,2,6,1,3,3,1,2
1193,2,1,1,1,0,0,1,1,1,1,2,0,1,3,2,3,1,3,2,1,2
1194,3,2,3,1,0,0,1,1,1,1,3,0,1,3,0,0,3,2,0,1,2
1195,4,1,1,1,1,0,1,1,1,1,0,0,0,3,2,0,1,3,3,1,1
1196,2,1,2,2,2,0,1,1,1,1,3,1,0,3,2,4,3,3,2,3,2
1197,3,1,1,2,0,0,1,1,1,1,4,0,0,2,2,0,4,3,2,3,2
1198,3,2,1,1,0,1,1,1,1,1,1,1,0,2,1,3,2,3,3,3,2
1199,3,1,1,3,0,1,1,1,1,1,1,0,1,2,2,6,1,3,2,3,2
1200,1,1,1,1,0,1,1,1,1,1,1,0,0,2,2,3,3,2,3,3,2
1201,2,2,1,1,1,1,1,1,1,1,2,0,0,2,2,2,3,3,3,3,1
1202,3,2,0,1,0,0,0,1,1,1,3,0,0,3,0,0,3,2,0,1,2
1203,2,1,1,1,0,0,1,1,1,1,4,0,1,2,1,5,4,3,3,1,2
1204,3,1,1,1,0,1,1,1,1,1,2,0,0,2,2,3,1,3,3,3,2
1205,3,1,1,1,0,0,1,1,1,1,2,0,0,2,2,2,2,3,3,3,2
1206,3,1,1,1,0,0,1,1,1,1,2,0,1,2,2,6,2,3,2,1,2
1207,2,2,3,3,0,1,0,1,1,1,3,0,7,2,2,2,4,2,2,1,1
1210,2,2,3,3,0,1,0,1,1,1,4,3,5,2,0,0,2,2,2,1,2
1212,2,1,3,3,0,0,0,1,1,1,4,0,0,1,2,1,1,2,1,1,2
1213,1,1,3,3,0,1,0,1,1,1,0,2,0,4,2,0,4,2,1,1,2
1214,3,1,3,3,0,1,0,1,1,1,2,0,1,3,2,1,4,1,1,1,2
1216,1,1,3,3,1,1,0,1,1,1,0,1,2,4,2,0,1,3,1,1,2
1219,3,2,3,3,0,1,0,1,1,1,4,0,2,3,2,6,1,2,2,1,2
1221,2,1,3,3,0,1,0,1,1,1,3,3,1,4,2,2,4,3,1,1,2
1223,2,2,3,3,0,1,0,1,1,1,0,1,0,2,2,2,1,2,1,1,2
1226,3,2,3,3,0,1,0,1,1,1,0,1,0,3,2,0,4,2,1,1,2
1228,2,1,3,3,0,1,0,1,1,1,0,0,1,2,2,6,1,2,2,1,2
1231,3,2,3,3,0,1,0,1,1,1,0,1,3,1,0,0,1,2,2,1,2
1234,3,2,3,3,0,1,0,1,1,1,2,0,0,2,2,6,1,2,1,1,2
1236,4,2,3,3,0,1,0,1,1,1,2,1,0,4,2,2,4,2,1,1,2
1237,2,2,3,3,0,1,0,1,1,1,0,2,0,4,2,1,4,2,0,1,2
1238,3,2,3,3,0,1,0,1,1,1,3,1,0,1,2,3,1,2,1,1,2
1239,3,1,3,3,0,1,0,1,1,1,4,0,1,2,2,2,4,3,1,1,2
1240,2,1,3,1,0,1,0,1,1,1,3,1,1,2,2,6,1,2,1,1,2
1243,2,2,3,3,0,1,0,1,1,1,3,0,2,3,0,0,4,2,0,1,1
1245,2,1,3,3,0,0,1,1,1,1,3,5,0,4,2,2,1,2,0,1,1
1248,3,1,3,3,0,1,0,1,1,1,3,2,0,3,2,2,1,2,0,1,2
1250,3,2,3,3,0,1,0,1,1,1,4,1,0,4,2,2,2,2,1,1,2
1252,2,1,3,3,0,0,0,1,1,1,4,0,1,2,2,6,4,2,0,1,2
1254,3,1,3,3,0,1,0,1,1,1,2,0,2,4,2,1,4,2,1,1,2
1256,2,2,3,3,0,1,0,1,1,1,3,2,0,2,2,2,1,3,2,1,2
1258,1,2,3,3,0,0,1,1,1,1,2,0,0,3,2,0,1,2,0,1,2
1262,2,2,3,3,0,1,0,1,1,1,3,3,0,2,2,6,1,2,3,1,2
1264,3,1,3,3,0,0,0,1,1,1,2,2,0,4,2,1,1,2,1,1,2
1267,4,1,3,3,0,0,0,1,1,1,0,1,1,3,2,6,1,2,1,1,2
1269,1,1,3,3,0,0,0,1,1,1,5,0,0,2,2,2,4,3,2,1,2
1270,3,2,3,3,0,1,0,1,1,1,2,2,0,3,0,0,4,2,1,1,1
1272,3,2,3,1,0,1,0,1,1,1,2,0,2,1,2,3,1,2,2,1,2
1274,3,1,3,3,0,1,0,1,1,1,4,0,1,1,2,5,1,2,1,1,2
1276,4,2,3,2,0,1,0,1,1,1,2,0,0,3,2,2,4,2,1,1,2
1277,3,2,3,3,0,1,1,1,1,1,1,1,0,3,2,2,4,2,2,1,1
1279,3,1,3,3,0,0,0,1,1,1,4,2,0,2,2,6,1,2,3,1,2
1280,2,2,3,2,0,0,1,1,1,1,3,0,2,2,2,6,1,3,3,1,2
1281,4,1,3,3,0,1,0,1,1,1,4,2,0,3,2,3,1,2,2,1,2
1283,3,1,3,2,0,0,0,1,1,1,0,0,1,2,2,6,1,3,2,1,2
1284,3,1,3,2,0,0,0,1,1,1,4,0,0,2,2,2,1,3,3,1,2
1286,3,2,3,3,0,1,0,1,1,1,0,1,0,2,2,6,1,3,3,1,2
1287,2,1,3,3,0,0,0,1,1,1,5,1,1,3,2,4,4,3,1,1,2
1288,2,1,3,3,0,0,1,1,1,1,0,0,0,1,2,1,4,2,0,1,2
1291,2,1,3,3,0,0,0,1,1,1,4,0,0,1,2,3,4,3,0,1,2
1294,3,2,3,3,0,0,1,1,1,1,3,3,1,2,2,1,4,2,1,1,2
1296,2,2,3,3,0,1,0,1,1,1,1,0,1,1,2,0,4,3,3,1,1
1297,3,2,3,2,0,0,1,1,1,1,3,0,1,2,2,1,4,2,2,1,2
1298,4,2,3,2,0,1,0,1,1,1,1,2,1,3,2,2,4,2,1,1,2
1301,3,1,2,2,0,0,0,1,1,1,5,0,0,3,2,2,4,2,2,1,2
1302,3,2,3,3,0,1,1,1,1,1,0,0,1,3,2,2,4,3,2,1,1
1303,2,2,3,3,0,0,1,1,1,1,4,1,1,4,2,2,4,2,0,1,1
1305,4,1,3,3,0,0,1,1,1,1,4,2,1,3,0,0,4,2,0,1,2
1307,2,2,3,3,0,1,1,0,1,1,3,2,0,3,0,0,3,3,0,1,2
1310,4,1,1,1,0,0,0,1,1,1,3,0,0,3,2,5,1,3,1,1,2
1311,2,1,3,3,0,0,1,1,1,1,4,1,0,2,2,3,4,2,1,1,1
1313,3,2,3,1,1,0,0,1,1,1,3,1,0,3,2,2,4,2,2,1,2
1317,1,1,3,3,0,0,1,1,1,1,0,2,1,3,2,2,2,2,2,1,1
1318,3,2,2,2,0,0,0,1,1,1,3,0,1,4,2,2,4,2,1,1,2
1321,1,1,3,2,0,0,1,1,1,1,0,0,0,3,2,0,2,2,0,1,2
1323,1,2,3,3,0,1,0,1,1,1,3,0,0,3,2,0,4,3,1,1,2
1324,2,1,2,2,0,0,1,1,1,1,5,1,0,2,2,0,4,3,2,1,1
1327,3,2,3,3,0,0,0,1,1,1,5,0,1,4,2,2,4,2,0,1,1
1329,1,2,3,2,0,0,1,1,1,1,4,0,1,1,2,2,4,3,1,1,2
1332,3,2,3,2,0,0,1,1,1,1,4,1,1,2,2,2,4,3,1,1,2
1333,2,2,2,2,0,1,1,1,1,1,2,0,1,4,2,2,2,2,2,1,2
1334,3,2,2,2,0,0,1,1,1,1,0,0,0,3,2,2,4,3,1,1,0
1337,3,2,3,3,0,1,1,1,1,1,2,0,0,3,2,2,4,3,3,1,2
1338,2,2,1,1,0,0,1,1,1,1,3,0,0,2,2,2,4,3,3,2,2
1339,4,2,2,2,0,0,1,1,1,1,2,1,0,3,2,5,1,3,1,1,2
1342,2,2,2,2,0,0,0,1,1,1,3,0,1,2,2,2,1,3,3,1,2
1343,3,1,3,1,0,0,1,1,1,1,4,0,1,3,2,0,2,2,1,1,1
1344,1,2,3,2,0,0,1,1,1,1,0,0,0,3,2,5,3,2,1,1,2
1345,3,2,2,2,0,1,1,1,1,1,1,2,0,4,2,2,4,3,2,1,2
1349,3,1,2,2,0,0,1,1,1,1,5,0,0,3,2,0,4,2,2,1,2
1350,2,2,2,3,0,1,1,1,1,1,1,0,0,3,2,5,2,3,2,1,2
1351,3,2,2,2,0,0,0,1,1,1,4,0,0,2,2,2,4,3,2,1,1
1352,2,1,3,3,0,0,1,1,1,1,5,2,0,2,2,5,1,2,0,1,1
1354,3,2,2,2,0,0,1,1,1,1,4,0,2,2,2,3,1,3,2,1,2
1355,3,2,2,2,0,0,1,1,1,1,4,0,0,1,2,0,4,2,2,1,2
1357,1,2,2,2,0,0,1,1,1,1,4,1,0,2,2,6,3,2,2,1,2
1360,3,2,2,2,0,1,1,1,1,1,1,0,0,1,2,5,1,3,3,1,2
1362,3,2,3,2,2,0,1,1,1,1,4,0,0,4,2,2,4,2,2,1,1
1364,3,1,1,1,0,0,1,1,1,1,0,1,0,3,2,0,3,2,2,1,2
1365,3,2,2,2,1,0,1,1,1,1,3,0,1,2,2,5,1,3,3,1,2
1367,3,2,2,2,1,0,1,1,1,1,4,1,1,2,2,2,2,2,2,1,2
1381,1,1,2,3,0,0,1,1,1,1,5,0,1,3,2,2,1,2,2,1,1
1383,3,2,2,2,0,0,1,1,1,1,0,0,0,2,2,5,2,2,2,1,2
1385,2,2,1,1,0,0,1,1,1,1,4,0,0,2,2,6,0,3,2,1,2
1386,1,2,0,1,0,0,1,1,1,1,3,0,1,2,0,0,4,2,0,1,2
1387,1,2,2,2,0,1,1,1,1,1,1,0,0,2,2,4,2,3,2,1,2
1391,3,2,3,1,0,0,0,1,1,1,4,0,0,1,2,2,1,2,3,1,2
1392,1,2,2,2,0,1,1,1,1,1,0,0,0,2,2,6,1,3,2,1,2
1393,3,1,1,1,0,0,0,1,1,1,5,0,0,2,2,0,2,3,2,1,2
1394,3,1,1,1,0,0,1,1,1,1,4,1,0,2,2,4,1,2,2,1,2
1397,2,1,1,1,0,0,1,1,1,1,0,0,0,2,2,3,1,3,3,1,2
1404,2,2,1,1,0,0,1,1,1,1,0,0,0,2,2,5,1,3,2,1,2
1405,2,1,2,2,0,0,1,1,1,1,5,0,1,2,2,2,4,2,2,1,1
1406,2,2,2,2,0,0,1,1,1,1,4,0,0,3,2,1,3,2,2,1,2
1408,2,2,2,2,0,1,1,1,1,1,0,0,1,3,2,2,4,2,2,1,2
1409,2,1,2,2,0,1,1,1,1,1,3,0,0,2,2,2,2,2,2,1,2
1410,2,2,2,2,0,1,1,1,1,1,1,0,0,3,2,2,2,3,2,1,2
1411,3,2,3,1,0,1,1,1,1,1,0,0,0,2,0,0,4,2,0,1,2
1413,2,2,3,2,2,0,1,1,1,1,0,0,0,2,2,2,4,2,2,1,2
1414,3,1,1,1,0,0,1,1,1,1,4,0,0,2,2,0,2,3,0,1,2
1417,3,2,1,1,0,0,0,1,1,1,4,0,0,2,1,5,1,3,3,1,1
1422,2,2,1,1,2,1,1,1,1,1,4,1,1,2,2,6,3,3,3,1,2
1423,2,2,2,2,0,0,1,1,1,1,4,1,0,3,2,0,2,3,2,1,2
1426,1,1,2,2,2,0,1,1,1,1,4,0,1,3,2,0,0,3,0,1,2
1428,3,1,2,2,0,0,1,1,1,1,4,0,0,2,2,0,1,3,2,1,1
1430,4,1,1,1,0,0,1,1,1,1,3,0,0,3,2,2,4,3,2,1,2
1431,3,2,1,1,1,0,1,1,1,1,3,0,0,2,2,3,2,3,2,1,2
1433,1,1,2,2,0,0,1,1,1,1,4,1,0,2,2,6,2,3,0,1,2
1434,1,2,1,1,0,0,1,1,1,1,4,0,0,2,2,0,2,3,3,1,2
1437,2,2,3,1,0,0,1,1,1,1,3,0,0,3,2,2,2,3,0,1,2
1438,2,2,1,1,1,0,1,1,1,1,2,2,0,3,2,0,2,2,0,1,1
1440,1,1,2,2,0,0,1,1,1,1,2,0,1,3,2,0,0,3,3,1,2
1441,3,1,1,3,0,0,1,1,1,1,0,0,0,2,2,4,4,3,2,1,2
1442,4,2,1,1,0,1,1,1,1,1,2,1,0,3,2,2,2,2,2,1,2
1443,2,2,1,1,1,1,1,1,1,1,0,0,0,3,2,0,2,3,0,1,1
1444,3,1,1,1,0,0,0,1,1,1,4,0,1,3,2,0,3,2,2,1,2
1445,3,2,1,1,0,0,1,1,1,1,3,0,0,4,2,3,3,3,2,1,1
1446,2,2,1,1,0,1,1,1,1,1,0,0,0,3,2,0,1,3,0,1,2
1447,3,2,2,2,0,0,1,1,1,1,2,1,0,3,0,0,0,2,2,0,0
1448,3,1,1,2,1,0,1,1,1,1,4,0,1,3,2,6,3,2,3,1,2
1449,3,2,1,1,0,0,1,1,1,1,3,1,0,3,2,3,2,2,2,2,2
1450,1,2,3,3,0,1,1,1,1,1,0,0,2,1,2,2,1,2,3,1,1
1451,1,2,3,3,0,1,0,1,1,1,0,2,0,3,2,0,3,1,1,1,2
1452,1,2,3,3,0,1,0,1,1,1,3,0,0,2,2,5,4,2,0,1,1
1453,3,1,3,3,0,0,0,1,1,1,4,0,0,2,2,2,4,1,0,1,2
1454,3,1,3,3,0,1,0,1,1,1,4,2,0,4,2,2,4,2,1,1,2
1456,1,2,3,3,0,1,0,1,1,1,4,0,1,1,0,0,4,2,0,1,2
1457,1,2,3,3,1,1,0,1,1,1,2,1,2,4,2,2,4,1,1,1,2
1458,3,2,3,3,0,1,0,1,1,1,2,2,1,2,0,0,1,2,0,1,2
1459,2,2,3,3,0,1,0,1,1,1,4,2,1,4,2,0,4,2,2,1,2
1461,1,1,3,3,0,1,0,1,1,1,3,0,3,1,2,1,4,1,1,1,2
1462,3,2,3,3,0,1,1,1,1,1,1,0,0,1,2,2,1,2,2,1,1
1463,1,1,3,3,0,1,0,1,1,1,2,0,0,3,2,0,1,2,0,1,1
1464,1,2,3,3,0,1,0,1,1,1,0,0,2,4,2,2,4,2,2,1,2
1465,2,2,3,3,1,1,0,1,1,1,4,2,1,1,2,4,1,2,1,1,2
1468,1,2,3,3,0,1,0,1,1,1,4,2,0,3,2,6,1,3,0,1,2
1469,1,1,3,3,0,1,0,1,1,1,0,1,0,1,2,0,0,3,0,1,2
1470,2,1,3,3,0,0,0,1,1,0,4,1,0,4,2,2,4,3,1,1,2
1474,1,2,3,3,0,1,0,1,1,1,2,0,5,4,2,2,1,2,1,1,1
1476,3,1,3,3,0,1,0,1,1,1,2,4,0,0,2,3,0,2,1,2,2
1482,1,2,3,3,0,1,0,1,1,1,3,1,0,1,2,2,1,2,1,1,1
1483,3,1,3,3,0,1,0,1,1,1,4,3,0,4,2,0,4,3,1,1,2
1487,1,2,3,3,0,1,0,1,1,1,3,1,0,2,2,2,4,3,2,1,2
1493,3,1,3,3,0,1,0,1,1,1,5,2,1,1,0,0,4,3,2,1,2
1494,1,1,3,3,0,1,0,1,0,1,0,2,0,3,2,2,1,3,1,1,2
1498,1,1,3,3,0,0,1,1,1,1,3,1,2,1,2,1,4,2,1,1,2
1499,1,2,3,3,0,0,0,1,1,1,3,0,2,2,0,0,4,2,1,1,2
1502,2,1,3,3,0,1,0,1,1,1,4,0,2,2,2,2,1,3,3,1,2
1503,1,1,3,3,0,0,0,1,1,1,0,1,0,4,2,0,1,2,0,1,2
1504,1,1,3,3,0,1,0,1,1,1,2,1,0,1,2,4,1,2,1,2,2
1506,1,2,3,3,0,0,0,1,1,1,2,0,1,1,2,6,1,2,2,1,2
1507,1,2,3,3,0,0,0,1,1,1,3,0,0,3,2,5,1,2,0,1,2
1509,1,1,3,3,0,1,0,1,1,1,3,1,1,2,0,0,4,2,1,1,2
1511,3,1,3,3,0,1,1,1,1,1,3,2,0,2,2,6,1,2,1,1,2
1512,1,2,3,2,0,1,0,1,1,1,3,0,3,4,2,0,4,2,1,1,2
1513,1,2,3,3,0,0,0,1,1,0,0,3,1,3,2,2,1,2,2,1,2
1517,3,2,3,3,0,1,0,1,1,1,3,1,1,2,2,3,4,2,1,1,1
1518,3,1,3,2,0,0,0,1,1,1,4,0,0,2,1,5,1,3,2,1,2
1519,1,1,3,2,1,1,0,1,1,1,0,2,0,2,2,1,1,3,0,1,2
1520,1,1,3,3,0,1,0,1,1,1,3,1,0,1,2,2,4,3,1,1,2
1522,1,2,3,3,0,0,0,1,1,1,3,3,2,4,2,2,4,2,1,1,1
1523,1,1,3,2,0,1,0,1,1,1,0,0,1,2,2,2,4,3,1,1,2
1525,3,1,2,3,0,0,1,1,1,1,3,0,0,1,2,2,4,2,0,1,2
1526,3,1,3,2,0,0,0,1,1,1,4,0,1,3,2,2,1,3,1,1,2
1527,1,1,3,3,0,1,0,1,1,1,4,0,0,1,2,6,4,3,0,1,1
1530,1,1,3,3,0,0,1,1,1,1,3,0,0,4,2,0,1,2,0,1,2
1531,1,2,3,3,0,1,1,1,1,0,3,3,0,1,2,2,4,2,3,1,2
1532,1,2,3,3,0,1,0,1,1,1,2,0,0,2,2,3,1,2,2,1,2
1533,1,1,3,3,0,1,0,1,1,1,4,0,0,2,1,0,1,3,1,1,2
1534,1,1,3,3,1,0,0,1,1,1,4,1,0,1,2,0,1,2,0,1,2
1536,3,2,3,3,0,1,0,1,1,1,3,0,0,4,0,0,3,3,2,1,2
1538,2,1,3,3,0,1,0,1,1,1,4,1,0,1,0,0,3,3,0,1,2
1540,1,2,3,3,0,1,1,1,1,0,5,1,2,4,2,1,0,2,0,1,2
1541,2,1,3,3,0,0,0,1,1,1,4,2,0,2,2,2,1,3,2,1,1
1542,1,1,3,1,0,1,0,1,1,1,3,0,1,3,1,3,1,3,1,1,2
1543,1,1,3,3,0,0,1,1,1,1,3,3,0,2,2,0,1,2,1,1,2
1553,1,1,3,2,0,0,0,1,1,1,3,1,0,1,2,2,1,2,1,1,2
1555,1,2,3,3,0,1,0,1,1,1,0,0,1,1,2,1,1,2,1,1,2
1556,1,1,3,3,0,0,1,1,1,1,4,0,1,3,2,2,1,3,2,2,1
1557,1,1,3,3,2,0,1,1,1,1,5,4,0,1,2,2,4,2,1,1,2
1559,1,1,3,3,0,0,0,1,1,1,4,4,0,2,0,0,1,3,3,1,2
1560,1,2,3,1,0,1,0,1,1,1,0,0,0,3,2,6,3,2,0,1,2
1561,3,2,3,3,0,1,0,1,1,1,3,2,0,3,2,3,3,2,2,1,2
1563,3,1,3,3,3,0,1,1,1,1,5,2,0,3,2,2,1,3,1,1,2
1569,1,2,3,1,0,0,0,1,1,1,3,2,2,2,2,3,1,2,1,2,1
1571,1,2,2,2,0,0,0,1,1,1,2,0,1,4,2,0,4,2,2,1,2
1572,2,1,3,2,0,1,0,1,1,1,2,0,0,2,2,2,4,2,0,1,2
1573,2,2,3,2,0,1,1,1,1,1,0,0,1,1,2,2,1,3,3,1,2
1575,1,1,3,1,0,0,0,1,1,1,3,0,0,1,0,0,3,2,0,1,2
1576,1,2,2,2,0,0,1,1,1,1,1,0,1,1,2,0,4,2,1,1,1
1579,1,2,3,3,0,0,1,1,1,1,3,2,0,4,2,2,4,2,0,1,1
1580,1,2,3,2,0,1,0,1,1,1,1,2,1,2,2,2,1,2,0,1,2
1581,1,2,3,2,0,1,0,1,1,1,1,0,0,4,2,0,2,2,1,1,1
1582,1,2,3,2,1,0,1,1,1,1,4,0,0,2,2,3,4,2,0,1,1
1584,2,1,3,3,0,0,1,1,1,1,5,0,0,1,2,5,4,3,3,1,2
1585,1,1,3,1,0,1,0,1,1,1,3,2,1,2,2,1,4,3,0,1,2
1586,3,2,3,3,0,0,0,1,1,1,2,0,0,4,2,2,4,2,2,1,2
1587,1,2,3,3,0,0,1,1,1,1,5,0,1,1,2,6,1,3,0,1,2
1588,1,2,3,3,0,1,1,1,1,1,0,0,0,2,2,4,1,3,2,1,2
1589,1,1,3,3,0,0,0,1,1,1,5,0,1,2,2,3,4,3,3,1,2
1590,1,1,3,1,0,0,1,1,1,1,5,0,0,3,2,2,2,2,1,1,1
1592,1,1,3,3,0,0,1,1,1,1,5,1,0,4,0,0,4,2,2,1,2
1593,1,1,3,2,1,0,1,1,1,1,0,0,0,1,0,0,1,3,0,1,2
1594,3,2,3,3,0,0,1,1,1,1,2,2,0,3,0,0,1,2,2,1,2
1595,3,2,2,2,1,1,1,1,1,1,3,2,0,2,2,0,3,3,0,1,1
1598,1,1,3,1,0,0,0,1,1,1,5,0,0,1,0,0,4,3,0,1,2
1599,1,1,3,3,0,1,1,1,1,1,3,1,0,2,2,0,0,2,0,2,2
1602,1,2,3,3,0,0,1,1,1,1,4,2,0,3,2,0,4,2,0,1,2
1603,1,2,3,3,0,0,1,1,1,1,4,0,1,3,2,1,4,3,1,1,1
1605,1,1,3,3,0,0,1,1,1,1,4,2,0,1,2,6,1,2,2,1,2
1606,1,2,3,2,0,1,0,1,1,1,1,1,2,1,2,3,4,3,3,1,2
1607,1,1,3,2,0,0,1,1,1,1,5,0,0,2,2,2,3,3,2,1,2
1608,2,2,3,3,0,0,1,1,1,1,3,1,0,2,2,2,4,3,1,1,2
1609,1,2,3,2,0,0,1,1,1,0,2,1,0,3,2,2,4,3,0,1,2
1610,1,1,3,3,0,0,1,1,1,1,5,0,0,1,2,6,1,2,3,1,2
1611,3,2,3,2,0,1,1,1,1,1,1,0,0,2,2,4,1,3,2,1,2
1612,1,1,3,2,0,1,1,1,1,1,3,0,0,2,2,6,2,2,0,2,1
1613,1,1,3,1,0,0,1,1,1,1,4,0,1,1,2,2,4,3,2,1,2
1614,1,1,3,1,0,0,1,1,1,1,4,3,0,1,2,2,1,3,2,1,1
1615,3,1,2,3,0,0,1,1,1,1,5,0,1,1,1,5,1,3,3,1,2
1617,1,1,1,1,0,0,1,1,1,1,3,0,1,2,2,2,4,2,1,1,1
1618,1,1,2,3,0,0,1,1,1,1,4,0,0,2,2,0,4,2,2,1,2
1619,2,2,3,1,0,0,1,1,1,1,2,1,0,1,2,4,1,3,2,1,2
1620,3,1,3,2,0,0,1,1,1,1,5,0,2,1,2,2,2,2,1,1,2
1621,1,2,3,2,0,0,1,1,1,1,0,0,0,2,2,1,1,2,1,1,2
1622,3,2,3,1,0,0,1,1,1,1,2,1,0,2,2,3,2,3,3,1,2
1623,1,2,3,3,0,0,1,1,1,1,4,0,0,1,2,5,1,3,2,1,1
1624,1,2,3,3,0,0,1,1,1,1,4,2,0,3,2,0,1,2,1,1,1
1625,3,1,1,1,0,0,0,1,1,1,3,0,1,3,2,6,1,3,2,1,1
1627,1,2,3,1,0,0,1,1,1,1,3,1,0,1,2,2,4,3,2,1,2
1630,3,1,3,2,0,0,1,1,1,1,4,0,0,2,2,2,2,2,2,1,2
1632,1,2,3,2,0,0,1,1,1,1,4,0,1,2,2,2,4,3,1,1,2
1633,1,1,3,3,0,0,1,1,1,1,5,0,0,3,2,2,1,3,1,1,2
1636,1,1,3,1,0,1,1,1,1,1,1,0,1,2,2,0,2,2,2,1,2
1637,1,2,2,2,0,0,1,1,1,1,4,0,0,3,2,2,4,3,2,1,1
1638,1,1,2,3,0,0,1,1,1,1,5,2,0,1,2,3,1,3,2,1,2
1639,1,1,2,2,0,0,1,1,1,1,5,0,0,1,2,6,1,3,2,1,2
1641,2,1,3,1,0,0,1,1,1,1,2,0,0,2,2,3,1,3,3,1,2
1643,1,1,3,2,0,0,1,1,1,1,3,0,0,2,2,2,2,2,2,1,1
1645,1,1,3,2,0,0,1,1,1,1,4,0,0,2,2,5,1,3,2,1,2
1646,3,2,2,2,0,1,1,1,1,1,1,0,0,2,2,0,3,2,1,1,2
1649,2,2,3,2,0,1,1,1,1,1,0,0,0,1,2,6,1,3,3,1,2
1652,2,2,2,2,0,1,1,1,1,1,2,0,1,2,2,5,1,3,2,1,2
1654,3,2,3,1,0,1,1,1,1,1,1,0,0,2,2,4,0,3,2,1,2
1657,1,2,1,3,0,0,1,1,1,1,0,0,2,1,2,0,4,3,2,1,2
1658,1,2,3,3,0,0,1,1,1,1,3,0,1,1,0,0,4,2,0,1,2
1659,3,1,2,2,0,0,1,1,1,1,5,0,0,3,2,2,4,2,2,1,2
1660,1,2,3,1,0,0,1,1,1,1,2,0,1,1,2,0,4,2,3,1,1
1662,1,2,3,1,0,0,0,1,1,1,3,0,0,1,2,2,1,3,0,1,1
1664,1,1,3,3,0,0,1,1,1,1,4,1,0,2,2,2,2,2,2,1,2
1665,1,2,2,2,0,0,1,1,1,1,3,0,1,1,2,6,1,2,2,1,2
1666,1,2,1,1,1,1,1,1,1,1,3,0,0,3,2,6,1,3,3,1,1
1667,3,2,1,1,0,0,1,1,1,1,4,0,0,2,2,5,3,2,0,1,2
1668,1,2,3,2,0,0,1,1,1,1,2,0,0,1,2,2,1,2,1,1,2
1670,1,1,2,2,0,1,1,0,1,1,3,0,1,1,1,4,1,3,2,1,2
1674,1,1,2,2,0,0,1,1,1,1,4,0,1,1,2,2,1,3,3,1,2
1676,1,1,1,1,0,0,1,1,1,1,5,0,0,1,2,2,1,3,2,1,2
1677,2,1,2,3,0,0,1,1,1,1,5,0,1,3,2,1,1,3,2,1,2
1678,1,2,2,2,0,0,0,1,1,1,2,0,0,3,2,2,3,3,2,1,2
1679,1,1,1,1,0,0,0,1,1,1,3,0,1,1,2,2,4,3,3,1,2
1682,3,2,2,2,0,0,1,1,1,1,3,0,1,3,2,1,1,2,0,1,2
1684,1,2,2,2,0,0,1,1,1,1,3,0,1,1,2,2,1,2,2,1,2
1685,1,1,2,2,0,0,1,1,1,1,5,0,0,2,2,6,1,3,2,1,2
1687,2,1,2,2,0,0,1,1,1,1,4,0,0,2,2,1,1,3,2,1,2
1689,1,1,1,1,0,0,1,1,1,1,4,0,0,1,2,4,1,3,3,1,2
1691,1,2,1,1,0,0,1,1,1,1,3,0,0,1,2,2,1,3,2,1,2
1692,1,2,2,2,0,0,1,1,1,0,3,0,0,3,2,0,2,3,2,1,2
